,deck_id,title,quantity_x
4133,5595,Medium,2
4134,5595,Datasucker,3
4135,5595,Breach,1
4136,5595,Nerve Agent,1
4137,5595,Cyberfeeder,2
4138,5595,Djinn,2
4139,5595,Crypsis,1
4140,5604,Special Order,2
4141,5604,Liberated Account,2
4142,5604,Retrieval Run,2
4143,5604,Parasite,2
4144,5604,Grimoire,2
4145,5604,Plascrete Carapace,2
4146,5604,Hemorrhage,3
4147,5604,Account Siphon,2
4148,5604,Sure Gamble,3
4149,5604,Crypsis,1
4150,5604,Déjà Vu,3
4152,5604,Dirty Laundry,3
4153,5604,Imp,2
4154,5604,Datasucker,3
4155,5604,Gorman Drip v1,3
4156,5604,Mimic,1
4157,5604,Djinn,3
4158,5604,Corroder,1
4159,5604,Medium,1
4160,5604,Yog.0,1
4161,5604,Armitage Codebusting,3
4162,5600,Special Order,3
4163,5600,Parasite,3
4164,5600,Grimoire,1
4165,5600,Hemorrhage,2
4166,5600,Knight,3
4167,5600,Mr. Li,2
4168,5600,Sure Gamble,3
4169,5600,Daily Casts,3
4170,5600,Medium,2
4171,5600,Déjà Vu,2
4173,5600,Dirty Laundry,2
4174,5600,Imp,2
4175,5600,Datasucker,2
4176,5600,Gorman Drip v1,2
4177,5600,Mimic,2
4178,5600,Quality Time,3
4179,5600,Corroder,2
4180,5600,Kati Jones,2
4181,5600,Yog.0,1
4182,5600,Dyson Mem Chip,1
4183,5600,Armitage Codebusting,2
4184,5590,Deep Thought,1
4185,5590,Infiltration,2
4186,5590,Ice Carver,2
4187,5590,Grimoire,1
4188,5590,Plascrete Carapace,2
4189,5590,Chakana,1
4190,5590,Darwin,3
4191,5590,Sure Gamble,3
4192,5590,Demolition Run,3
4193,5590,Daily Casts,3
4194,5590,Medium,2
4195,5590,Déjà Vu,2
4197,5590,Surge,2
4198,5590,Dirty Laundry,2
4199,5590,Imp,2
4200,5590,Datasucker,3
4201,5590,Gorman Drip v1,2
4202,5590,Keyhole,3
4203,5590,Parasite,3
4204,5590,Djinn,2
4205,5590,Mass Install,1
4206,5591,Diesel,2
4207,5591,Parasite,3
4208,5591,Grimoire,1
4209,5591,Plascrete Carapace,2
4210,5591,Darwin,3
4211,5591,Sure Gamble,3
4212,5591,Demolition Run,3
4213,5591,Self-modifying Code,1
4214,5591,Daily Casts,3
4215,5591,Medium,2
4216,5591,Surge,2
4217,5591,Déjà Vu,2
4218,5591,Ice Carver,2
4220,5591,Dirty Laundry,2
4221,5591,Imp,1
4222,5591,Datasucker,3
4223,5591,Levy AR Lab Access,1
4224,5591,Keyhole,2
4225,5591,Kati Jones,2
4226,5591,Akamatsu Mem Chip,1
4227,5591,Djinn,2
4228,5591,Gorman Drip v1,2
4229,5592,Diesel,2
4230,5592,Parasite,3
4231,5592,Grimoire,2
4232,5592,Plascrete Carapace,2
4233,5592,Darwin,3
4234,5592,Sure Gamble,3
4235,5592,Demolition Run,3
4236,5592,Daily Casts,3
4237,5592,Medium,2
4238,5592,Surge,2
4239,5592,Déjà Vu,2
4240,5592,Ice Carver,2
4242,5592,Dirty Laundry,2
4243,5592,Imp,1
4244,5592,Datasucker,3
4245,5592,Levy AR Lab Access,1
4246,5592,Keyhole,2
4247,5592,Kati Jones,2
4248,5592,Cyberfeeder,1
4249,5592,Djinn,2
4250,5592,Gorman Drip v1,2
4251,5620,Keyhole,2
4252,5620,Déjà Vu,3
4253,5620,Surge,2
4255,5620,Dirty Laundry,3
4256,5620,Imp,2
4257,5620,Parasite,3
4258,5620,Grimoire,2
4259,5620,Same Old Thing,3
4260,5620,Quality Time,3
4261,5620,Darwin,3
4262,5620,Test Run,1
4263,5620,Sure Gamble,3
4264,5620,Demolition Run,3
4265,5620,Datasucker,3
4266,5620,Account Siphon,2
4267,5620,Nerve Agent,1
4268,5620,Kati Jones,2
4269,5620,Daily Casts,3
4270,5620,Djinn,2
4271,5620,Medium,1
4272,5659,Knight,2
4273,5659,John Masanori,3
4274,5659,Déjà Vu,3
4276,5659,Dirty Laundry,3
4277,5659,Imp,2
4278,5659,Parasite,3
4279,5659,Same Old Thing,1
4280,5659,Data Leak Reversal,2
4281,5659,Joshua B.,2
4282,5659,Darwin,2
4283,5659,Hemorrhage,1
4284,5659,Sure Gamble,3
4285,5659,Medium,1
4286,5659,Datasucker,3
4287,5659,Account Siphon,3
4288,5659,Nerve Agent,1
4289,5659,Cyberfeeder,3
4290,5659,Djinn,3
4291,5659,Crypsis,1
4292,5659,Gorman Drip v1,3
4293,5771,Xanadu,1
4294,5771,Retrieval Run,1
4295,5771,Parasite,3
4296,5771,Grimoire,2
4297,5771,Scavenge,1
4298,5771,Chakana,1
4299,5771,Hemorrhage,1
4300,5771,Darwin,1
4301,5771,Yog.0,1
4302,5771,Sure Gamble,3
4303,5771,Demolition Run,3
4304,5771,Self-modifying Code,1
4305,5771,Scheherazade,1
4306,5771,Nerve Agent,1
4307,5771,Crypsis,1
4308,5771,Déjà Vu,3
4310,5771,Dirty Laundry,2
4311,5771,Imp,2
4312,5771,Datasucker,2
4313,5771,Mimic,1
4314,5771,Djinn,3
4315,5771,Keyhole,1
4316,5771,Corroder,2
4317,5771,Quest Completed,1
4318,5771,Medium,1
4319,5771,Kati Jones,1
4320,5771,Account Siphon,2
4321,5771,Armitage Codebusting,2
4322,5818,Déjà Vu,3
4324,5818,Dirty Laundry,3
4325,5818,Parasite,3
4326,5818,Grimoire,3
4327,5818,Same Old Thing,1
4328,5818,Plascrete Carapace,2
4329,5818,Emergency Shutdown,1
4330,5818,Clone Chip,2
4331,5818,Quality Time,3
4332,5818,Knight,3
4333,5818,Sure Gamble,3
4334,5818,Hemorrhage,2
4335,5818,Datasucker,3
4336,5818,Kati Jones,2
4337,5818,Femme Fatale,2
4338,5818,Daily Casts,3
4339,5818,Djinn,2
4340,5818,Medium,2
4341,5818,Forged Activation Orders,2
4342,5910,Nerve Agent,1
4343,5910,Parasite,3
4344,5910,Grimoire,2
4345,5910,Plascrete Carapace,2
4346,5910,Clone Chip,2
4347,5910,Yog.0,1
4348,5910,Sure Gamble,3
4349,5910,Hemorrhage,2
4350,5910,Same Old Thing,2
4351,5910,Daily Casts,3
4352,5910,Indexing,1
4353,5910,Crypsis,2
4354,5910,Déjà Vu,3
4355,5910,Ice Carver,1
4357,5910,Imp,2
4358,5910,Datasucker,3
4359,5910,Mimic,1
4360,5910,Corroder,2
4361,5910,Queen's Gambit,2
4362,5910,Medium,1
4363,5910,Kati Jones,2
4364,5910,Account Siphon,2
4365,5910,Djinn,3
4366,5947,Liberated Account,2
4367,5947,Déjà Vu,3
4369,5947,Gorman Drip v1,3
4370,5947,Parasite,3
4371,5947,Grimoire,2
4372,5947,Same Old Thing,3
4373,5947,Plascrete Carapace,3
4374,5947,Clone Chip,2
4375,5947,Armitage Codebusting,3
4376,5947,Knight,3
4377,5947,Corroder,2
4378,5947,Sure Gamble,3
4379,5947,Medium,2
4380,5947,Datasucker,3
4381,5947,Account Siphon,2
4382,5947,Nerve Agent,1
4383,5947,Djinn,3
4384,5947,Crypsis,2
4385,6004,John Masanori,2
4386,6004,Déjà Vu,3
4387,6004,Lawyer Up,3
4389,6004,Dirty Laundry,3
4390,6004,Imp,2
4391,6004,Datasucker,2
4392,6004,Grimoire,2
4393,6004,Mimic,2
4394,6004,Yog.0,2
4395,6004,Darwin,2
4396,6004,Corroder,2
4397,6004,Sure Gamble,3
4398,6004,Plascrete Carapace,2
4399,6004,Kati Jones,2
4400,6004,Account Siphon,3
4401,6004,Nerve Agent,2
4402,6004,Daily Casts,3
4403,6004,Djinn,3
4404,6004,Medium,2
4405,6036,Blackmail,3
4406,6036,Same Old Thing,2
4407,6036,Déjà Vu,2
4409,6036,Gorman Drip v1,2
4410,6036,Imp,3
4411,6036,Parasite,3
4412,6036,New Angeles City Hall,2
4413,6036,Hemorrhage,2
4414,6036,Quality Time,3
4415,6036,Darwin,2
4416,6036,Scheherazade,2
4417,6036,Magnum Opus,2
4418,6036,Sure Gamble,3
4419,6036,Mass Install,3
4420,6036,Datasucker,2
4421,6036,Sahasrara,3
4422,6036,Nerve Agent,2
4423,6036,Activist Support,2
4424,6036,Medium,2
4425,6046,Déjà Vu,3
4427,6046,Gorman Drip v1,3
4428,6046,Imp,2
4429,6046,Parasite,3
4430,6046,Grimoire,3
4431,6046,Same Old Thing,3
4432,6046,Plascrete Carapace,3
4433,6046,Data Leak Reversal,2
4434,6046,Joshua B.,2
4435,6046,Knight,3
4436,6046,Hemorrhage,2
4437,6046,Sure Gamble,3
4438,6046,Medium,2
4439,6046,Datasucker,2
4440,6046,Account Siphon,3
4441,6046,Armitage Codebusting,3
4442,6046,Crypsis,3
4443,6074,Liberated Account,3
4444,6074,Déjà Vu,2
4446,6074,Dirty Laundry,3
4447,6074,Imp,2
4448,6074,Parasite,3
4449,6074,Grimoire,3
4450,6074,Mimic,1
4451,6074,Stimhack,2
4452,6074,Armitage Codebusting,3
4453,6074,Corroder,1
4454,6074,Hemorrhage,2
4455,6074,Sure Gamble,3
4456,6074,Clone Chip,3
4457,6074,Self-modifying Code,3
4458,6074,Datasucker,3
4459,6074,Yog.0,1
4460,6074,Kati Jones,2
4461,6074,Djinn,3
4462,6074,Crypsis,2
4463,6111,Keyhole,2
4464,6111,Retrieval Run,3
4466,6111,Parasite,3
4467,6111,Same Old Thing,3
4468,6111,Plascrete Carapace,3
4469,6111,Data Leak Reversal,3
4470,6111,Indexing,1
4471,6111,Darwin,2
4472,6111,Corroder,2
4473,6111,Sure Gamble,3
4474,6111,Queen's Gambit,3
4475,6111,Hemorrhage,2
4476,6111,Datasucker,3
4477,6111,Account Siphon,3
4478,6111,Déjà Vu,3
4479,6111,Djinn,3
4480,6111,Crypsis,3
4481,6105,Sacrificial Construct,3
4482,6105,Aesop's Pawnshop,2
4483,6105,Déjà Vu,3
4485,6105,Modded,3
4486,6105,Surge,3
4487,6105,Wyldside,3
4488,6105,Parasite,3
4489,6105,Grimoire,2
4490,6105,Gorman Drip v1,2
4491,6105,Darwin,3
4492,6105,Imp,3
4493,6105,Sure Gamble,3
4494,6105,Datasucker,3
4495,6105,Nerve Agent,1
4496,6105,Scheherazade,2
4497,6105,Cyberfeeder,3
4498,6105,Djinn,2
4499,6105,Medium,1
4500,6164,Nerve Agent,1
4501,6164,Parasite,3
4502,6164,Grimoire,2
4503,6164,Clone Chip,2
4504,6164,Imp,3
4505,6164,Darwin,1
4506,6164,Sure Gamble,3
4507,6164,Demolition Run,1
4508,6164,Hemorrhage,1
4509,6164,Same Old Thing,3
4510,6164,Daily Casts,3
4511,6164,Indexing,1
4512,6164,Medium,1
4513,6164,Aesop's Pawnshop,1
4514,6164,Déjà Vu,3
4516,6164,Corroder,1
4517,6164,Wyldside,2
4518,6164,Datasucker,3
4519,6164,Mimic,1
4520,6164,Keyhole,1
4521,6164,Test Run,2
4522,6164,Kati Jones,2
4523,6164,Yog.0,1
4524,6164,Djinn,1
4525,6164,Mass Install,2
4526,6156,Nerve Agent,1
4527,6156,Parasite,3
4528,6156,Grimoire,2
4529,6156,Darwin,1
4530,6156,Sure Gamble,3
4531,6156,Demolition Run,1
4532,6156,Same Old Thing,3
4533,6156,Personal Workshop,2
4534,6156,Daily Casts,3
4535,6156,Indexing,1
4536,6156,Medium,1
4537,6156,Aesop's Pawnshop,1
4538,6156,Déjà Vu,3
4539,6156,Ice Carver,2
4541,6156,Wyldside,2
4542,6156,Datasucker,3
4543,6156,Mimic,2
4544,6156,Imp,3
4545,6156,The Maker's Eye,1
4546,6156,Kati Jones,2
4547,6156,Yog.0,2
4548,6156,Djinn,3
4549,6157,Daily Casts,3
4550,6157,Levy AR Lab Access,2
4551,6157,Nerve Agent,3
4553,6157,Wyldside,1
4554,6157,Parasite,3
4555,6157,Grimoire,2
4556,6157,Diesel,3
4557,6157,Mimic,1
4558,6157,Hemorrhage,3
4559,6157,Quality Time,3
4560,6157,Darwin,1
4561,6157,Imp,3
4562,6157,Sure Gamble,3
4563,6157,Datasucker,3
4564,6157,Yog.0,1
4565,6157,Kati Jones,1
4566,6157,Cyberfeeder,3
4567,6157,Djinn,3
4568,6157,Medium,3
4569,6165,Daily Casts,3
4570,6165,Aesop's Pawnshop,1
4571,6165,Nerve Agent,2
4573,6165,Gorman Drip v1,3
4574,6165,Wyldside,2
4575,6165,Parasite,3
4576,6165,Grimoire,2
4577,6165,Diesel,2
4578,6165,Mimic,1
4579,6165,Hemorrhage,3
4580,6165,Darwin,1
4581,6165,Imp,3
4582,6165,Sure Gamble,3
4583,6165,Levy AR Lab Access,2
4584,6165,Datasucker,3
4585,6165,Yog.0,1
4586,6165,Kati Jones,1
4587,6165,Cyberfeeder,3
4588,6165,Djinn,3
4589,6165,Medium,3
4590,6170,Aesop's Pawnshop,1
4591,6170,Nerve Agent,2
4593,6170,Gorman Drip v1,3
4594,6170,Wyldside,2
4595,6170,Parasite,3
4596,6170,Grimoire,2
4597,6170,Diesel,2
4598,6170,Hemorrhage,3
4599,6170,Darwin,1
4600,6170,Imp,3
4601,6170,Sure Gamble,3
4602,6170,Levy AR Lab Access,2
4603,6170,Datasucker,3
4604,6170,Daily Casts,3
4605,6170,Kati Jones,3
4606,6170,Cyberfeeder,3
4607,6170,Djinn,3
4608,6170,Medium,3
4609,6152,Nerve Agent,1
4610,6152,Parasite,3
4611,6152,Hemorrhage,1
4612,6152,Sure Gamble,3
4613,6152,Freelance Coding Contract,3
4614,6152,Scheherazade,2
4615,6152,Sahasrara,2
4616,6152,Daily Casts,3
4617,6152,Crypsis,2
4618,6152,Aesop's Pawnshop,2
4619,6152,Déjà Vu,3
4621,6152,Gorman Drip v1,1
4622,6152,Wyldside,2
4623,6152,Datasucker,3
4624,6152,Levy AR Lab Access,1
4625,6152,Stimhack,1
4626,6152,Keyhole,1
4627,6152,Imp,3
4628,6152,Corroder,1
4629,6152,Medium,1
4630,6152,Public Sympathy,2
4631,6152,Cyberfeeder,2
4632,6152,Mass Install,3
4633,6181,Liberated Account,3
4634,6181,Nerve Agent,1
4635,6181,Parasite,2
4636,6181,Grimoire,2
4637,6181,Chakana,1
4638,6181,Hemorrhage,1
4639,6181,Sure Gamble,3
4640,6181,Lucky Find,2
4641,6181,Daily Casts,3
4642,6181,Crypsis,1
4643,6181,Aesop's Pawnshop,1
4644,6181,Déjà Vu,3
4646,6181,Corroder,1
4647,6181,Wyldside,2
4648,6181,Datasucker,2
4649,6181,Pheromones,2
4650,6181,Mimic,1
4651,6181,Keyhole,1
4652,6181,Imp,2
4653,6181,Medium,1
4654,6181,Kati Jones,1
4655,6181,Yog.0,1
4656,6181,Cyberfeeder,3
4657,6181,Djinn,2
4658,6181,Gorman Drip v1,3
4659,6267,Aesop's Pawnshop,2
4660,6267,Nerve Agent,3
4661,6267,Capstone,1
4663,6267,Imp,3
4664,6267,Parasite,3
4665,6267,New Angeles City Hall,3
4666,6267,Hemorrhage,3
4667,6267,Joshua B.,3
4668,6267,Wyldside,3
4669,6267,Sure Gamble,3
4670,6267,Levy AR Lab Access,1
4671,6267,Medium,3
4672,6267,Datasucker,3
4673,6267,Sahasrara,2
4674,6267,Scheherazade,3
4675,6267,Daily Casts,3
4676,6267,Armitage Codebusting,2
4677,6267,Crypsis,1
4678,6296,Aesop's Pawnshop,1
4679,6296,Déjà Vu,3
4681,6296,Gorman Drip v1,3
4682,6296,Wyldside,3
4683,6296,Parasite,3
4684,6296,Grimoire,2
4685,6296,Daily Casts,3
4686,6296,Mimic,1
4687,6296,Clone Chip,2
4688,6296,Darwin,2
4689,6296,Sure Gamble,3
4690,6296,Crypsis,2
4691,6296,Plascrete Carapace,2
4692,6296,Datasucker,3
4693,6296,Sahasrara,3
4694,6296,Nerve Agent,1
4695,6296,Cyberfeeder,3
4696,6296,Djinn,3
4697,6296,Medium,2
4698,6333,Liberated Account,2
4699,6333,Retrieval Run,1
4700,6333,Data Leak Reversal,3
4701,6333,Knight,2
4702,6333,Sure Gamble,3
4703,6333,Demolition Run,1
4704,6333,Same Old Thing,3
4705,6333,Indexing,1
4706,6333,Rook,2
4707,6333,John Masanori,2
4708,6333,Public Sympathy,2
4709,6333,Déjà Vu,2
4711,6333,Imp,2
4712,6333,Datasucker,2
4713,6333,Planned Assault,1
4714,6333,Armitage Codebusting,3
4715,6333,Corroder,2
4716,6333,Medium,1
4717,6333,Account Siphon,2
4718,6333,Deep Red,3
4719,6333,Joshua B.,3
4720,6333,Fall Guy,2
4721,6333,Crypsis,2
4722,6326,Knight,3
4723,6326,Aesop's Pawnshop,2
4724,6326,Déjà Vu,3
4726,6326,Gorman Drip v1,3
4727,6326,Wyldside,3
4728,6326,Parasite,3
4729,6326,Grimoire,3
4730,6326,Stimhack,1
4731,6326,Darwin,3
4732,6326,Imp,3
4733,6326,Hemorrhage,1
4734,6326,Sure Gamble,3
4735,6326,Clone Chip,2
4736,6326,Datasucker,3
4737,6326,Nerve Agent,1
4738,6326,Cyberfeeder,2
4739,6326,Armitage Codebusting,3
4740,6326,Medium,1
4741,6326,The Source,2
4742,6341,Déjà Vu,3
4744,6341,Gorman Drip v1,3
4745,6341,Imp,2
4746,6341,Parasite,3
4747,6341,Overmind,3
4748,6341,Same Old Thing,3
4749,6341,Plascrete Carapace,3
4750,6341,Data Leak Reversal,3
4751,6341,Joshua B.,2
4752,6341,Knight,3
4753,6341,Corroder,2
4754,6341,Sure Gamble,3
4755,6341,Datasucker,2
4756,6341,Account Siphon,3
4757,6341,Deep Red,3
4758,6341,Armitage Codebusting,2
4759,6341,Medium,2
4760,6377,Indexing,1
4761,6377,Same Old Thing,3
4762,6377,Déjà Vu,3
4764,6377,Imp,1
4765,6377,Parasite,3
4766,6377,Grimoire,2
4767,6377,Joshua B.,2
4768,6377,Plascrete Carapace,3
4769,6377,Data Leak Reversal,3
4770,6377,Armitage Codebusting,3
4771,6377,Darwin,2
4772,6377,Corroder,2
4773,6377,Sure Gamble,3
4774,6377,Medium,1
4775,6377,Datasucker,3
4776,6377,Account Siphon,3
4777,6377,Nerve Agent,1
4778,6377,Djinn,3
4779,6377,Crypsis,3
4780,6382,Liberated Account,3
4781,6382,Nerve Agent,1
4782,6382,Infiltration,1
4783,6382,Parasite,3
4784,6382,Grimoire,2
4785,6382,Clone Chip,2
4786,6382,Sure Gamble,3
4787,6382,Sahasrara,3
4788,6382,Daily Casts,3
4789,6382,Crypsis,1
4790,6382,Aesop's Pawnshop,1
4791,6382,Déjà Vu,3
4793,6382,Corroder,1
4794,6382,Wyldside,3
4795,6382,Datasucker,3
4796,6382,Dirty Laundry,2
4797,6382,Mimic,1
4798,6382,Stimhack,1
4799,6382,Imp,2
4800,6382,Faerie,1
4801,6382,Medium,1
4802,6382,Yog.0,1
4803,6382,Djinn,3
4804,6397,Special Order,2
4805,6397,Aesop's Pawnshop,2
4806,6397,Déjà Vu,3
4807,6397,Ice Carver,1
4809,6397,Inside Job,2
4810,6397,Wyldside,3
4811,6397,Parasite,3
4812,6397,Grimoire,3
4813,6397,Mimic,2
4814,6397,Armitage Codebusting,3
4815,6397,Corroder,2
4816,6397,Sure Gamble,3
4817,6397,Crypsis,2
4818,6397,Datasucker,3
4819,6397,Yog.0,2
4820,6397,Cyberfeeder,3
4821,6397,Djinn,3
4822,6397,Medium,3
4823,6430,Blackmail,2
4824,6430,Aesop's Pawnshop,3
4825,6430,Déjà Vu,3
4827,6430,Gorman Drip v1,3
4828,6430,Imp,3
4829,6430,Datasucker,3
4830,6430,New Angeles City Hall,2
4831,6430,Hemorrhage,2
4832,6430,Darwin,3
4833,6430,Wyldside,3
4834,6430,Sure Gamble,3
4835,6430,Scheherazade,3
4836,6430,Daily Casts,3
4837,6430,Nerve Agent,2
4838,6430,Deep Thought,3
4839,6430,Activist Support,2
4840,6430,Medium,2
4841,6448,Keyhole,2
4842,6448,Liberated Account,3
4843,6448,Déjà Vu,3
4845,6448,Imp,3
4846,6448,Parasite,3
4847,6448,Grimoire,2
4848,6448,Levy AR Lab Access,1
4849,6448,Mimic,2
4850,6448,Yog.0,2
4851,6448,Hemorrhage,2
4852,6448,Knight,2
4853,6448,Corroder,2
4854,6448,Same Old Thing,3
4855,6448,Sure Gamble,3
4856,6448,Datasucker,2
4857,6448,Account Siphon,3
4858,6448,Kati Jones,2
4859,6448,Singularity,2
4860,6448,Djinn,3
4861,6444,Parasite,3
4862,6444,Crash Space,2
4863,6444,New Angeles City Hall,3
4864,6444,Data Leak Reversal,3
4865,6444,Knight,3
4866,6444,Account Siphon,2
4867,6444,Daily Casts,3
4868,6444,Crypsis,2
4869,6444,Darwin,3
4870,6444,Déjà Vu,2
4872,6444,Imp,3
4873,6444,Datasucker,2
4874,6444,Morning Star,1
4875,6444,Mimic,1
4876,6444,Stimhack,3
4877,6444,Armitage Codebusting,3
4878,6444,Keyhole,2
4879,6444,Lawyer Up,3
4880,6444,Kati Jones,2
4881,6444,Yog.0,1
4882,6444,Joshua B.,2
4883,6423,John Masanori,2
4884,6423,Scavenge,2
4885,6423,Déjà Vu,3
4887,6423,Sacrificial Construct,2
4888,6423,Surge,3
4889,6423,Parasite,3
4890,6423,Grimoire,2
4891,6423,Plascrete Carapace,2
4892,6423,Data Leak Reversal,3
4893,6423,Darwin,2
4894,6423,Corroder,2
4895,6423,Magnum Opus,3
4896,6423,Sure Gamble,3
4897,6423,Fall Guy,3
4898,6423,Datasucker,3
4899,6423,Cyberfeeder,3
4900,6423,Djinn,3
4901,6423,Medium,1
4902,6434,Planned Assault,2
4903,6434,Déjà Vu,3
4905,6434,Gorman Drip v1,3
4906,6434,Parasite,3
4907,6434,Grimoire,2
4908,6434,Same Old Thing,3
4909,6434,Plascrete Carapace,3
4910,6434,Data Leak Reversal,3
4911,6434,Joshua B.,2
4912,6434,Knight,3
4913,6434,Corroder,2
4914,6434,Sure Gamble,3
4915,6434,Demolition Run,1
4916,6434,Medium,2
4917,6434,Datasucker,2
4918,6434,Account Siphon,2
4919,6434,Nerve Agent,2
4920,6434,Armitage Codebusting,2
4921,6434,Crypsis,2
4922,6466,Liberated Account,3
4923,6466,Nerve Agent,1
4924,6466,Parasite,3
4925,6466,Grimoire,3
4926,6466,Deus X,3
4927,6466,Plascrete Carapace,2
4928,6466,Clone Chip,3
4929,6466,Darwin,1
4930,6466,Sure Gamble,3
4931,6466,Lucky Find,2
4932,6466,Crypsis,1
4933,6466,Déjà Vu,2
4935,6466,Gorman Drip v1,2
4936,6466,Imp,2
4937,6466,Datasucker,2
4938,6466,Stimhack,3
4939,6466,Keyhole,1
4940,6466,Corroder,2
4941,6466,Medium,1
4942,6466,Kati Jones,2
4943,6466,Djinn,3
4944,6453,Knight,3
4945,6453,Liberated Account,3
4946,6453,Déjà Vu,2
4948,6453,Dirty Laundry,3
4949,6453,Parasite,3
4950,6453,Gorman Drip v1,3
4951,6453,Plascrete Carapace,3
4952,6453,Data Leak Reversal,3
4953,6453,Darwin,2
4954,6453,Vamp,3
4955,6453,Sure Gamble,3
4956,6453,Datasucker,3
4957,6453,Account Siphon,3
4958,6453,Spinal Modem,2
4959,6453,Cyberfeeder,3
4960,6453,Djinn,3
4961,6507,Keyhole,3
4962,6507,Déjà Vu,3
4964,6507,Gorman Drip v1,3
4965,6507,Imp,2
4966,6507,Parasite,3
4967,6507,Grimoire,3
4968,6507,Same Old Thing,3
4969,6507,Plascrete Carapace,3
4970,6507,Data Leak Reversal,3
4971,6507,Joshua B.,2
4972,6507,Knight,3
4973,6507,Sure Gamble,3
4974,6507,Datasucker,2
4975,6507,Account Siphon,3
4976,6507,Armitage Codebusting,3
4977,6507,Crypsis,3
4978,6520,Ice Analyzer,2
4979,6520,Parasite,3
4980,6520,Grimoire,3
4981,6520,Plascrete Carapace,2
4982,6520,Clone Chip,2
4983,6520,Self-modifying Code,1
4984,6520,Nerve Agent,1
4985,6520,Daily Casts,3
4986,6520,Medium,1
4987,6520,Aesop's Pawnshop,2
4988,6520,Déjà Vu,3
4990,6520,Corroder,1
4991,6520,Imp,2
4992,6520,Datasucker,3
4993,6520,Gorman Drip v1,2
4994,6520,Mimic,2
4995,6520,Djinn,2
4996,6520,Wyldside,3
4997,6520,Yog.0,1
4998,6520,Cyberfeeder,3
4999,6520,Armitage Codebusting,3
5000,6530,Special Order,3
5001,6530,Morning Star,2
5002,6530,Déjà Vu,2
5004,6530,Ice Carver,1
5005,6530,Imp,3
5006,6530,Parasite,3
5007,6530,Grimoire,2
5008,6530,Diesel,3
5009,6530,Mimic,2
5010,6530,Armitage Codebusting,3
5011,6530,Sure Gamble,3
5012,6530,Akamatsu Mem Chip,3
5013,6530,Crypsis,2
5014,6530,Datasucker,2
5015,6530,Yog.0,2
5016,6530,Nerve Agent,1
5017,6530,Joshua B.,1
5018,6530,Cyberfeeder,2
5019,6530,Djinn,3
5020,6530,Medium,2
5021,6572,Parasite,3
5022,6572,Grimoire,2
5023,6572,Plascrete Carapace,2
5024,6572,Chakana,1
5025,6572,Hemorrhage,1
5026,6572,Professional Contacts,3
5027,6572,Knight,2
5028,6572,Sure Gamble,3
5029,6572,Demolition Run,1
5030,6572,Same Old Thing,3
5031,6572,Lucky Find,2
5032,6572,Medium,1
5033,6572,Darwin,2
5034,6572,Déjà Vu,3
5036,6572,Surge,3
5037,6572,Imp,1
5038,6572,Datasucker,3
5039,6572,Levy AR Lab Access,1
5040,6572,Corroder,2
5041,6572,Cyberfeeder,3
5042,6572,Djinn,3
5043,6609,Aesop's Pawnshop,2
5044,6609,Déjà Vu,3
5046,6609,Gorman Drip v1,2
5047,6609,Imp,3
5048,6609,Parasite,3
5049,6609,Kati Jones,2
5050,6609,Levy AR Lab Access,1
5051,6609,Lamprey,3
5052,6609,Hemorrhage,2
5053,6609,Quality Time,3
5054,6609,Scheherazade,3
5055,6609,Same Old Thing,3
5056,6609,Sure Gamble,3
5057,6609,Mass Install,3
5058,6609,Datasucker,3
5059,6609,Nerve Agent,1
5060,6609,Femme Fatale,3
5061,6609,Medium,2
5062,6631,Blackmail,3
5063,6631,Frame Job,3
5064,6631,Aesop's Pawnshop,2
5065,6631,Déjà Vu,3
5067,6631,Wyldside,2
5068,6631,Parasite,3
5069,6631,Grimoire,2
5070,6631,Joshua B.,2
5071,6631,Mimic,1
5072,6631,All-nighter,3
5073,6631,Imp,3
5074,6631,Knight,3
5075,6631,Corroder,1
5076,6631,Same Old Thing,3
5077,6631,Datasucker,3
5078,6631,Sahasrara,2
5079,6631,Nerve Agent,1
5080,6631,Djinn,2
5081,6631,Medium,3
5082,6611,Sacrificial Construct,3
5083,6611,Liberated Account,3
5084,6611,Retrieval Run,1
5085,6611,Grimoire,2
5086,6611,Plascrete Carapace,1
5087,6611,Data Leak Reversal,3
5088,6611,Darwin,2
5089,6611,Vamp,1
5090,6611,e3 Feedback Implants,2
5091,6611,Hard at Work,3
5092,6611,Singularity,3
5093,6611,Medium,1
5094,6611,Déjà Vu,3
5095,6611,Ice Carver,2
5097,6611,Surge,3
5098,6611,Datasucker,1
5099,6611,Overmind,2
5100,6611,Gorman Drip v1,1
5101,6611,Djinn,3
5102,6611,Feedback Filter,1
5103,6611,Queen's Gambit,3
5104,6611,The Personal Touch,3
5105,6611,Joshua B.,2
5106,6743,Bishop,2
5107,6743,Nerve Agent,2
5108,6743,Surge,3
5110,6743,Parasite,3
5111,6743,Grimoire,2
5112,6743,Clone Chip,3
5113,6743,Rook,2
5114,6743,Retrieval Run,3
5115,6743,Demolition Run,3
5116,6743,Wyrm,3
5117,6743,Datasucker,3
5118,6743,Déjà Vu,3
5119,6743,Pawn,3
5120,6743,Cyberfeeder,3
5121,6743,Djinn,3
5122,6743,Medium,2
5123,6743,Knight,2
5124,6713,Levy AR Lab Access,1
5125,6713,Nerve Agent,1
5127,6713,Dirty Laundry,3
